year,item_id,app_name,number_user_id_recom
2013,6860,Hitman: Blood Money,1
2013,6910,Deus Ex: Game of the Year Edition,1
2013,7510,X-Blades,1
2013,7730,X-COM: Interceptor,1
2013,7940,Call of Duty® 4: Modern Warfare®,1
2013,8340,Strong Bad's Cool Game for Attractive People: Season 1,1
2013,8800,Civilization IV: Beyond the Sword,1
2013,8850,BioShock® 2,1
2013,9180,Commander Keen,1
2013,9350,Supreme Commander,1
2013,9420,Supreme Commander: Forged Alliance,1
2013,9500,Gish,1
2013,10150,Prototype™,1
2013,11360,Chains,1
2013,12100,Grand Theft Auto III,1
2013,12110,Grand Theft Auto: Vice City,1
2013,12140,Max Payne,1
2013,12220,Grand Theft Auto: Episodes from Liberty City,1
2013,12360,FlatOut: Ultimate Carnage,1
2013,12800,,1
2013,13140,,1
2013,15130,Beyond Good and Evil™,1
2013,15620,"Warhammer 40,000: Dawn of War II",1
2013,17450,Dragon Age: Origins,1
2013,17510,Age of Chivalry,1
2013,17570,"Pirates, Vikings, and Knights II",1
2013,17580,Dystopia,1
2013,17700,INSURGENCY: Modern Infantry Combat,1
2013,17710,Nuclear Dawn,1
2013,18000,"Precipice of Darkness, Episode One",1
2013,18120,Unstoppable Gorg,1
2013,19680,,1
2013,19900,Far Cry® 2: Fortune's Edition,1
2013,20530,Red Faction,1
2013,20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising",1
2013,21690,Resident Evil™ 5/ Biohazard 5®,1
2013,21780,Driver® Parallel Lines,1
2013,21970,,1
2013,22000,World of Goo,1
2013,22180,Penumbra Overture,1
2013,22600,Worms Reloaded,1
2013,23310,The Last Remnant™,1
2013,24660,,1
2013,24800,Command & Conquer: Red Alert 3 - Uprising,1
2013,24810,Command & Conquer 3: Kane's Wrath,1
2013,25500,Cricket Revolution,1
2013,31270,,1
2013,31290,Back to the Future: The Game,1
2013,31740,,1
2013,32500,STAR WARS™: The Force Unleashed™ II,1
2013,33680,eversion,1
2013,34010,Alpha Protocol™,1
2013,34030,Napoleon: Total War™,1
2013,34880,,1
2013,35420,Defence Alliance 2,1
2013,35700,Trine Enchanted Edition,1
2013,38460,MDK 2,1
2013,38900,,1
2013,39160,Dungeon Siege III,1
2013,39510,,1
2013,39800,Nation Red,1
2013,40100,Supreme Commander 2,1
2013,41000,Serious Sam HD: The First Encounter,1
2013,41010,,1
2013,41700,S.T.A.L.K.E.R.: Call of Pripyat,1
2013,41740,Cargo! The Quest for Gravity,1
2013,41800,Gratuitous Space Battles,1
2013,42140,Hamilton's Great Adventure,1
2013,42700,Call of Duty®: Black Ops,1
2013,47410,Stronghold Kingdoms,1
2013,47780,Dead Space™ 2,1
2013,47870,Need For Speed: Hot Pursuit,1
2013,57900,Duke Nukem Forever,1
2013,61310,Fractal: Make Blooms Not War,1
2013,61600,Zen Bound 2,1
2013,63200,Monday Night Combat,1
2013,63380,Sniper Elite V2,1
2013,63700,BIT.TRIP BEAT,1
2013,64000,Men of War: Assault Squad,1
2013,70300,VVVVVV,1
2013,72000,Closure,1
2013,72200,Universe Sandbox,1
2013,73170,Darkest Hour: A Hearts of Iron Game,1
2013,91330,Iron Front: Digital War Edition,1
2013,91900,Post Apocalyptic Mayhem,1
2013,92500,,1
2013,92800,SpaceChem,1
2013,94200,Jamestown,1
2013,95300,Capsized,1
2013,96300,,1
2013,96800,Nexuiz,1
2013,98500,Naval Warfare,1
2013,99300,Renegade Ops,1
2013,102500,Kingdoms of Amalur: Reckoning™,1
2013,102700,A.V.A. Alliance of Valiant Arms™,1
2013,104000,iBomber Defense,1
2013,104600,Portal 2 - The Final Hours,1
2013,105300,Critical Mass,1
2013,105400,,1
2013,105430,,1
2013,107200,Space Pirates and Zombies,1
2013,108800,Crysis 2 - Maximum Edition,1
2013,113204,Binding of Isaac: Wrath of the Lamb,1
2013,201420,Toki Tori 2+,1
2013,201830,,1
2013,202200,Galactic Civilizations® II: Ultimate Edition,1
2013,202310,Ridge Racer™ Unbounded,1
2013,203650,Sonic the Hedgehog 4 - Episode II,1
2013,203750,Binary Domain,1
2013,203850,,1
2013,204030,Fable - The Lost Chapters,1
2013,204080,The Showdown Effect,1
2013,204240,The Bridge,1
2013,205350,,1
2013,206440,To the Moon,1
2013,206480,Dungeons & Dragons Online®,1
2013,206690,iBomber Defense Pacific,1
2013,207080,Indie Game: The Movie,1
2013,207170,Legend of Grimrock,1
2013,207250,Cubemen,1
2013,207400,eXceed 3rd - Jade Penetrate Black Package,1
2013,207420,Wizorb,1
2013,207490,Rayman® Origins,1
2013,207890,,1
2013,207930,Sacred Citadel,1
2013,208200,Doom 3: BFG Edition,1
2013,208500,F1 2012™,1
2013,209060,Drunken Robot Pornography,1
2013,209340,,1
2013,209370,Analogue: A Hate Story,1
2013,209520,Mini Motor Racing EVO,1
2013,209670,Cortex Command,1
2013,209830,Lone Survivor: The Director's Cut,1
2013,212160,Vindictus,1
2013,212410,Inversion™,1
2013,212630,Tom Clancy's Ghost Recon: Future Soldier™,1
2013,214230,,1
2013,214420,Gear Up,1
2013,214510,LEGO The Lord of the Rings,1
2013,214630,Call of Duty: Black Ops - Mac Edition,1
2013,214790,The Basement Collection,1
2013,214850,,1
2013,214970,Intrusion 2,1
2013,215670,Home,1
2013,215870,Dungeon-Party,1
2013,216910,Of Orcs And Men,1
2013,217200,Worms Armageddon,1
2013,218310,,1
2013,218410,Defender's Quest: Valley of the Forgotten (DX edition),1
2013,218820,Mercenary Kings,1
2013,219190,Ultratron,1
2013,219340,The Banner Saga: Factions,1
2013,219800,,1
2013,219990,Grim Dawn,1
2013,220050,,1
2013,220160,Trials Evolution: Gold Edition,1
2013,220460,Cargo Commander,1
2013,220900,Jack Lumber,1
2013,221790,,1
2013,221810,The Cave,1
2013,222980,Dead Pixels,1
2013,223390,,1
2013,223510,Miasmata,1
2013,223630,,1
2013,223750,,1
2013,224060,,1
2013,224320,,1
2013,224420,,1
2013,224960,Tomb Raider I,1
2013,225160,Shadow Warrior Classic Redux,1
2013,225420,Cities in Motion 2,1
2013,226740,Monster Loves You!,1
2013,226960,Ironclad Tactics,1
2013,227180,Kingdom Wars,1
2013,227280,,1
2013,227860,Castle Story,1
2013,228280,Baldur's Gate: Enhanced Edition,1
2013,230310,Akaneiro: Demon Hunters,1
2013,230940,,1
2013,231060,Ragnarok Online 2,1
2013,231140,Cities XL Platinum,1
2013,231160,The Swapper,1
2013,231180,,1
2013,231250,,1
2013,231310,MirrorMoon EP,1
2013,232010,Euro Truck Simulator,1
2013,233370,The Raven - Legacy of a Master Thief,1
2013,233470,Evoland,1
2013,234080,Castlevania: Lords of Shadow – Ultimate Edition,1
2013,234190,Receiver,1
2013,234310,,1
2013,234330,Marvel Puzzle Quest,1
2013,234530,,1
2013,235360,Prime World: Defenders,1
2013,235400,King’s Bounty: Legions,1
2013,235760,,1
2013,235980,Tetrobot and Co.,1
2013,237110,Mortal Kombat Komplete Edition,1
2013,238010,Deus Ex: Human Revolution - Director's Cut,1
2013,238170,,1
2013,238280,,1
2013,239700,Hate Plus,1
2013,240380,,1
2013,240570,,1
2013,240760,Wasteland 2: Director's Cut,1
2013,242550,Rayman® Legends,1
2013,242700,Injustice: Gods Among Us Ultimate Edition,1
2013,242800,Day One : Garry's Incident,1
2013,243120,Betrayer,1
2013,244210,,1
2013,244730,Divekick,1
2013,244930,SNOW,1
2013,246300,Paranormal,1
2013,248350,Omegalodon,1
2013,248800,Dysfunctional Systems: Learning to Manage Chaos,1
2013,249950,Forge Quest,1
2013,250380,Knock-knock,1
2013,250500,Super Amazing Wagon Adventure,1
2013,250580,Paranautical Activity: Deluxe Atonement Edition,1
2013,251370,Escape Goat,1
2013,251990,Long Live The Queen,1
2013,252410,SteamWorld Dig,1
2013,253610,Wrack,1
2013,253770,Bus-Simulator 2012,1
2013,254440,Pool Nation,1
2013,257750,Bloody Trapland,1
2013,258200,Talisman: Prologue,1
2013,259390,Ballpoint Universe - Infinite,1
2013,259700,Dead Sky,1
2013,262940,Broken Sword 5 - the Serpent's Curse,1
2014,440,Team Fortress 2,1036
2014,730,Counter-Strike: Global Offensive,642
2014,4000,Garry's Mod,558
2014,570,,426
2014,304930,Unturned,393
2014,252490,Rust,325
2014,218620,,296
2014,221100,DayZ,245
2014,49520,Borderlands 2,224
2014,72850,,216
2014,230410,Warframe,203
2014,105600,Terraria,195
2014,208090,Loadout,175
2014,550,Left 4 Dead 2,161
2014,265930,Goat Simulator,147
2014,8930,Sid Meier's Civilization® V,138
2014,244850,,134
2014,211820,Starbound,125
2014,218230,PlanetSide 2,115
2014,301520,Robocraft,107
2014,620,Portal 2,106
2014,8870,BioShock Infinite,105
2014,242760,The Forest,102
2014,107410,Arma 3,92
2014,236390,,91
2014,224260,No More Room in Hell,79
2014,1250,Killing Floor,78
2014,220,Half-Life 2,76
2014,222880,Insurgency,76
2014,113200,The Binding of Isaac,74
2014,48700,Mount & Blade: Warband,73
2014,240,Counter-Strike: Source,70
2014,200210,Realm of the Mad God,70
2014,238460,BattleBlock Theater®,70
2014,243870,,65
2014,22380,Fallout: New Vegas,64
2014,204360,Castle Crashers®,64
2014,206420,Saints Row IV,61
2014,219740,,60
2014,265630,Fistful of Frags,59
2014,413150,Stardew Valley,59
2014,221640,Super Hexagon,57
2014,271290,,57
2014,213670,South Park™: The Stick of Truth™,56
2014,203160,Tomb Raider,54
2014,204300,Awesomenauts - the 2D moba,54
2014,212680,FTL: Faster Than Light,54
2014,8190,Just Cause 2,53
2014,220200,Kerbal Space Program,53
2014,104900,ORION: Prelude,50
2014,219640,Chivalry: Medieval Warfare,49
2014,221910,The Stanley Parable,49
2014,248820,Risk of Rain,49
2014,251570,,49
2014,202970,Call of Duty®: Black Ops II,48
2014,227300,Euro Truck Simulator 2,47
2014,241930,Middle-earth™: Shadow of Mordor™,47
2014,261030,The Walking Dead: Season 2,47
2014,205100,Dishonored,46
2014,219150,Hotline Miami,45
2014,379720,DOOM,44
2014,1840,Source Filmmaker,43
2014,24240,PAYDAY™ The Heist,43
2014,239820,Game Dev Tycoon,43
2014,250600,The Plan,43
2014,227940,Heroes & Generals,42
2014,6060,"Star Wars: Battlefront 2 (Classic, 2005)",41
2014,99900,Spiral Knights,40
2014,209870,Blacklight: Retribution,40
2014,200510,XCOM: Enemy Unknown,39
2014,220240,Far Cry 3,39
2014,250900,The Binding of Isaac: Rebirth,39
2014,275850,No Man's Sky,39
2014,383870,Firewatch,39
2014,211420,DARK SOULS™: Prepare To Die™ Edition,38
2014,55230,Saints Row: The Third,37
2014,209080,Guns of Icarus Online,36
2014,236430,DARK SOULS™ II,36
2014,238960,,36
2014,239030,"Papers, Please",36
2014,221380,Age of Empires II HD,35
2014,231430,Company of Heroes 2,35
2014,250320,The Wolf Among Us,35
2014,222900,,34
2014,233720,Surgeon Simulator,34
2014,245550,Free to Play,34
2014,274190,Broforce,34
2014,200710,Torchlight II,33
2014,241540,State of Decay,33
2014,248570,Toribash,33
2014,239220,,32
2014,319510,Five Nights at Freddy's,32
2014,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,31
2014,207610,The Walking Dead,30
2014,224540,Ace of Spades: Battle Builder,30
2014,630,Alien Swarm,29
2014,206190,Gunpoint,29
2014,223710,Cry of Fear,29
2014,270550,Yet Another Zombie Defense,29
2014,374320,DARK SOULS™ III,29
2014,10180,Call of Duty®: Modern Warfare® 2,28
2014,12210,,28
2014,17410,Mirror's Edge™,28
2014,33930,Arma 2: Operation Arrowhead,28
2014,42910,Magicka,28
2014,63380,Sniper Elite V2,28
2014,107100,Bastion,28
2014,242920,Banished,28
2014,437220,,28
2014,206210,Gotham City Impostors Free to Play,27
2014,238320,Outlast,27
2014,400,Portal,26
2014,51100,Tactical Intervention,26
2014,113400,APB Reloaded,26
2014,233250,,26
2014,237930,Transistor,26
2014,7670,BioShock™,25
2014,206440,To the Moon,25
2014,214950,Total War™: ROME II - Emperor Edition,25
2014,223470,POSTAL 2,25
2014,236850,Europa Universalis IV,25
2014,427520,Factorio,25
2014,206500,AirMech Strike,24
2014,233450,Prison Architect,24
2014,259080,Just Cause 2: Multiplayer Mod,24
2014,268500,XCOM® 2,24
2014,108600,Project Zomboid,23
2014,203140,Hitman: Absolution™,23
2014,246620,Plague Inc: Evolved,23
2014,381210,,23
2014,43160,,22
2014,202170,,22
2014,203770,Crusader Kings II,22
2014,209000,Batman™: Arkham Origins,22
2014,210770,Sanctum 2,22
2014,238430,Contagion,22
2014,200260,Batman: Arkham City - Game of the Year Edition,21
2014,201810,Wolfenstein: The New Order,21
2014,212800,Super Crate Box,21
2014,225080,Brothers - A Tale of Two Sons,21
2014,236090,Dust: An Elysian Tail,21
2014,264200,One Finger Death Punch,21
2014,268750,Magicite,21
2014,291480,Warface,21
2014,332800,Five Nights at Freddy's 2,21
2014,17390,SPORE™,20
2014,24200,DC Universe™ Online,20
2014,113020,Monaco: What's Yours Is Mine,20
2014,214490,Alien: Isolation,20
2014,247730,Nether: Resurrected,20
2014,261640,Borderlands: The Pre-Sequel,20
2014,50300,Spec Ops: The Line,19
2014,219890,Antichamber,19
2014,241600,Rogue Legacy,19
2014,243470,Watch_Dogs™,19
2014,245170,Skullgirls,19
2014,322500,SUPERHOT,19
2014,433340,Slime Rancher,19
2014,70,Half-Life,18
2014,22370,Fallout 3: Game of the Year Edition,18
2014,209650,Call of Duty®: Advanced Warfare - Gold Edition,18
2014,218680,Scribblenauts Unlimited,18
2014,224480,Octodad: Dadliest Catch,18
2014,242050,Assassin’s Creed® IV Black Flag™,18
2014,263280,SPINTIRES™,18
2014,282440,Quake Live™,18
2014,496920,,18
2014,91310,,17
2014,209160,Call of Duty®: Ghosts,17
2014,232430,Gone Home,17
2014,234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,17
2014,242860,Verdun,17
2014,261820,Estranged: Act I,17
2014,364360,Total War: WARHAMMER,17
2014,365590,Tom Clancy’s The Division™,17
2014,10,Counter-Strike,16
2014,10090,Call of Duty: World at War,16
2014,34330,,16
2014,214560,Mark of the Ninja,16
2014,228380,Next Car Game: Wreckfest,16
2014,235460,METAL GEAR RISING: REVENGEANCE,16
2014,242720,GunZ 2: The Second Duel,16
2014,262410,World of Guns: Gun Disassembly,16
2014,4920,Natural Selection 2,15
2014,105450,Age of Empires® III: Complete Collection,15
2014,204450,Call of Juarez® Gunslinger,15
2014,204880,Sins of a Solar Empire®: Rebellion,15
2014,207140,SpeedRunners,15
2014,212070,Star Conflict,15
2014,264140,Pixel Piracy,15
2014,312990,The Expendabros,15
2014,12200,Bully: Scholarship Edition,14
2014,20920,The Witcher 2: Assassins of Kings Enhanced Edition,14
2014,24960,Battlefield: Bad Company™ 2,14
2014,33230,Assassin's Creed 2 Deluxe Edition,14
2014,40800,Super Meat Boy,14
2014,70000,Dino D-Day,14
2014,204100,Max Payne 3,14
2014,224600,Defiance,14
2014,224760,FEZ,14
2014,226700,,14
2014,245470,Democracy 3,14
2014,249130,LEGO® Marvel™ Super Heroes,14
2014,263760,Turbo Dismount™,14
2014,270880,American Truck Simulator,14
2014,277430,Halo: Spartan Assault,14
2014,35720,Trine 2: Complete Story,13
2014,42680,,13
2014,57690,Tropico 4,13
2014,201790,Orcs Must Die! 2,13
2014,220780,Thomas Was Alone,13
2014,227700,,13
2014,236370,Interstellar Marines,13
2014,238010,Deus Ex: Human Revolution - Director's Cut,13
2014,246420,Kingdom Rush,13
2014,286080,Thinking with Time Machine,13
2014,304430,,13
2014,322330,Don't Starve Together,13
2014,337000,Deus Ex: Mankind Divided,13
2014,24740,Burnout Paradise: The Ultimate Box,12
2014,34900,Bad Rats: the Rats' Revenge,12
2014,56400,,12
2014,94400,Nidhogg,12
2014,226320,,12
2014,232790,Broken Age,12
2014,233130,Shadow Warrior,12
2014,235600,Tom Clancy’s Splinter Cell Blacklist,12
2014,261180,Lethal League,12
2014,287450,Rise of Nations: Extended Edition,12
2014,289650,Assassin's Creed® Unity,12
2014,290080,Life is Feudal: Your Own,12
2014,294100,RimWorld,12
2014,313340,Mountain,12
2014,313740,,12
2014,317360,Double Action: Boogaloo,12
2014,424280,Iron Snout,12
2014,17080,Tribes: Ascend,11
2014,25000,Overgrowth,11
2014,31280,Poker Night at the Inventory,11
2014,35140,Batman: Arkham Asylum Game of the Year Edition,11
2014,42700,Call of Duty®: Black Ops,11
2014,47890,The Sims™ 3,11
2014,109600,Neverwinter,11
2014,219830,King Arthur's Gold,11
2014,230050,DLC Quest,11
2014,233270,Far Cry 3 - Blood Dragon,11
2014,236870,HITMAN™,11
2014,239160,Thief,11
2014,239660,Soldier Front 2,11
2014,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,11
2014,263440,,11
2014,266840,,11
2014,313160,Farming Simulator 15,11
2014,330830,Tales from the Borderlands,11
2014,431240,Golf With Your Friends,11
2014,9480,Saints Row 2,10
2014,10500,Empire: Total War™,10
2014,47810,Dragon Age: Origins - Ultimate Edition,10
2014,65980,Sid Meier's Civilization®: Beyond Earth™,10
2014,202090,,10
2014,204030,Fable - The Lost Chapters,10
2014,207230,ArcheBlade™,10
2014,225840,Sven Co-op,10
2014,250400,How to Survive,10
2014,281990,Stellaris,10
2014,286100,You Have to Win the Game,10
2014,305620,The Long Dark,10
2014,311340,METAL GEAR SOLID V: GROUND ZEROES,10
2014,331470,Everlasting Summer,10
2014,367500,Dragon's Dogma: Dark Arisen,10
2014,394360,Hearts of Iron IV,10
2014,412880,Drift Streets Japan,10
2014,427730,Who's Your Daddy,10
2014,444090,Paladins®,10
2014,300,Day of Defeat: Source,9
2014,2400,The Ship: Murder Party,9
2014,20900,The Witcher: Enhanced Edition Director's Cut,9
2014,22300,Fallout 3,9
2014,39120,RIFT,9
2014,43110,,9
2014,45760,Ultra Street Fighter® IV,9
2014,50130,Mafia II,9
2014,57300,Amnesia: The Dark Descent,9
2014,102500,Kingdoms of Amalur: Reckoning™,9
2014,216150,MapleStory,9
2014,224580,Arma II: DayZ Mod,9
2014,230230,Divinity: Original Sin (Classic),9
2014,234710,Poker Night 2,9
2014,250260,Jazzpunk: Director's Cut,9
2014,253030,,9
2014,253430,,9
2014,253710,theHunter Classic,9
2014,265550,Dead Rising 3 Apocalypse Edition,9
2014,273350,Evolve Stage 2,9
2014,289130,Endless Legend™,9
2014,387990,Scrap Mechanic,9
2014,391220,,9
2014,4700,Medieval II: Total War™,8
2014,10680,Aliens vs. Predator™,8
2014,12900,AudioSurf,8
2014,15700,Oddworld: Abe's Oddysee®,8
2014,32370,STAR WARS™ - Knights of the Old Republic™,8
2014,39000,,8
2014,44350,GRID 2,8
2014,65930,The Bureau: XCOM Declassified,8
2014,113420,Fallen Earth Free2Play,8
2014,203290,America's Army: Proving Grounds,8
2014,211400,Deadlight,8
2014,212500,The Lord of the Rings Online™,8
2014,214770,Guacamelee! Gold Edition,8
2014,214850,,8
2014,225140,,8
2014,225600,Blade Symphony,8
2014,234190,Receiver,8
2014,238090,Sniper Elite 3,8
2014,242880,"Sir, You Are Being Hunted",8
2014,244210,,8
2014,246700,Strike Vector,8
2014,250760,Shovel Knight: Treasure Trove,8
2014,251060,Wargame: Red Dragon,8
2014,265210,,8
2014,268420,Aura Kingdom,8
2014,274940,Depth,8
2014,298630,The Escapists,8
2014,302380,Floating Point,8
2014,313730,,8
2014,314160,Microsoft Flight Simulator X: Steam Edition,8
2014,322070,,8
2014,365300,Transmissions: Element 120,8
2014,394230,Battleborn,8
2014,405640,Pony Island,8
2014,406150,Refunct,8
2014,433850,H1Z1,8
2014,434570,Blood and Bacon,8
2014,7940,Call of Duty® 4: Modern Warfare®,7
2014,9420,Supreme Commander: Forged Alliance,7
2014,9900,Star Trek Online,7
2014,12120,Grand Theft Auto: San Andreas,7
2014,17520,Synergy,7
2014,22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,7
2014,39140,FINAL FANTASY VII,7
2014,40100,Supreme Commander 2,7
2014,42160,,7
2014,48190,Assassin’s Creed® Brotherhood,7
2014,65800,Dungeon Defenders,7
2014,91600,Sanctum,7
2014,212160,Vindictus,7
2014,212180,,7
2014,216250,,7
2014,218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,7
2014,225260,Brutal Legend,7
2014,231160,The Swapper,7
2014,235800,Audiosurf 2,7
2014,239350,Spelunky,7
2014,245620,Tropico 5,7
2014,250180,METAL SLUG 3,7
2014,251870,Go! Go! Nippon! ~My First Trip to Japan~,7
2014,251990,Long Live The Queen,7
2014,264380,Narcissu 1st & 2nd,7
2014,273110,Counter-Strike Nexon: Zombies,7
2014,286340,FarSky,7
2014,288470,Fable Anniversary,7
2014,294860,Valkyria Chronicles™,7
2014,323500,PAYDAY 2: Hotline Miami,7
2014,334660,,7
2014,394690,Tower Unite,7
2014,427270,Orcs Must Die! Unchained,7
2014,498240,Batman - The Telltale Series,7
2014,420,Half-Life 2: Episode Two,6
2014,4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",6
2014,8980,Borderlands,6
2014,11020,TrackMania Nations Forever,6
2014,11610,Dragon Nest,6
2014,24010,Train Simulator,6
2014,34030,Napoleon: Total War™,6
2014,47410,Stronghold Kingdoms,6
2014,48240,,6
2014,64000,Men of War: Assault Squad,6
2014,65790,ARMA: Cold War Assault,6
2014,67370,The Darkness II,6
2014,70400,Recettear: An Item Shop's Tale,6
2014,104700,Super MNC,6
2014,215470,Primal Carnage,6
2014,221680,Rocksmith® 2014 Edition - Remastered,6
2014,233630,,6
2014,236450,PAC-MAN™ Championship Edition DX+,6
2014,237310,Elsword,6
2014,238280,,6
2014,242680,Nuclear Throne,6
2014,242700,Injustice: Gods Among Us Ultimate Edition,6
2014,246900,,6
2014,247020,"Cook, Serve, Delicious!",6
2014,250420,8BitMMO,6
2014,252330,Slender: The Arrival,6
2014,257710,Max Gentlemen,6
2014,261760,Lichdom: Battlemage,6
2014,270170,Depression Quest,6
2014,270210,Melody's Escape,6
2014,274920,FaceRig,6
2014,298260,Only If,6
2014,371660,Far Cry® Primal,6
2014,372000,Tree of Savior (English Ver.),6
2014,376570,WildStar,6
2014,433950,Bit Blaster XL,6
2014,434260,My Name is Mayo,6
2014,3830,Psychonauts,5
2014,4560,Company of Heroes - Legacy Edition,5
2014,6020,STAR WARS™ Jedi Knight - Jedi Academy™,5
2014,6910,Deus Ex: Game of the Year Edition,5
2014,8850,BioShock® 2,5
2014,12100,Grand Theft Auto III,5
2014,12110,Grand Theft Auto: Vice City,5
2014,17460,Mass Effect,5
2014,17470,Dead Space,5
2014,17570,"Pirates, Vikings, and Knights II",5
2014,22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,5
2014,33440,,5
2014,39150,FINAL FANTASY VIII,5
2014,49600,Beat Hazard,5
2014,57900,Duke Nukem Forever,5
2014,63710,BIT.TRIP RUNNER,5
2014,96100,Defy Gravity Extended,5
2014,108710,Alan Wake,5
2014,108800,Crysis 2 - Maximum Edition,5
2014,204630,Retro City Rampage™ DX,5
2014,208480,Assassin’s Creed® III,5
2014,208580,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,5
2014,209060,Drunken Robot Pornography,5
2014,209670,Cortex Command,5
2014,212480,Sonic & All-Stars Racing Transformed,5
2014,213650,Dwarfs - F2P,5
2014,213850,Magic 2014 — Duels of the Planeswalkers,5
2014,214190,Minimum,5
2014,214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,5
2014,220160,Trials Evolution: Gold Edition,5
2014,220700,RPG Maker VX Ace,5
2014,221260,Little Inferno,5
2014,222750,Wargame: Airland Battle,5
2014,227860,Castle Story,5
2014,233150,LUFTRAUSERS,5
2014,233470,Evoland,5
2014,237110,Mortal Kombat Komplete Edition,5
2014,239070,Hammerwatch,5
2014,244870,Electronic Super Joy,5
2014,245130,,5
2014,250500,Super Amazing Wagon Adventure,5
2014,250620,Among the Sleep - Enhanced Edition,5
2014,256290,Child of Light,5
2014,257730,Infinity Wars: Animated Trading Card Game,5
2014,263540,Villagers and Heroes,5
2014,266010,LYNE,5
2014,274310,Always Sometimes Monsters,5
2014,308420,Ziggurat,5
2014,330710,,5
2014,353370,Steam Controller,5
2014,373770,LiEat,5
2014,442080,Riders of Icarus,5
2014,461560,MANDAGON,5
2014,500,Left 4 Dead,4
2014,2990,FlatOut 2™,4
2014,3730,Aliens versus Predator Classic 2000,4
2014,4760,Rome: Total War™ - Collection,4
2014,11280,Penguins Arena: Sedna's World,4
2014,15620,"Warhammer 40,000: Dawn of War II",4
2014,19680,,4
2014,25890,Hearts of Iron III,4
2014,42960,Victoria II,4
2014,47870,Need For Speed: Hot Pursuit,4
2014,48000,LIMBO,4
2014,70300,VVVVVV,4
2014,72200,Universe Sandbox,4
2014,98200,Frozen Synapse,4
2014,109400,,4
2014,200900,,4
2014,204240,The Bridge,4
2014,211500,RaceRoom Racing Experience,4
2014,213610,Sonic Adventure 2,4
2014,219680,Proteus,4
2014,220860,McPixel,4
2014,223670,,4
2014,224460,Contrast,4
2014,227320,,4
2014,227480,God Mode,4
2014,227680,,4
2014,228300,Remember Me,4
2014,232810,,4
2014,233860,,4
2014,234310,,4
2014,236510,,4
2014,237990,The Banner Saga,4
2014,238240,Edge of Space,4
2014,241560,The Crew™,4
2014,244710,Shelter,4
2014,246580,The Typing of The Dead: Overkill,4
2014,247000,Talisman: Digital Edition,4
2014,247910,Sniper Elite: Nazi Zombie Army 2,4
2014,248310,Freedom Planet,4
2014,248860,NEO Scavenger,4
2014,249050,Dungeon of the Endless™,4
2014,249630,Delver,4
2014,250340,Blockland,4
2014,257850,Hyper Light Drifter,4
2014,258970,Gauntlet™ Slayer Edition,4
2014,263020,STARWHAL,4
2014,263300,BlazBlue: Calamity Trigger,4
2014,265610,Epic Battle Fantasy 4,4
2014,266430,Anarchy Arcade,4
2014,272060,Serena,4
2014,272350,,4
2014,272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,4
2014,282070,This War of Mine,4
2014,289760,ROCKETSROCKETSROCKETS,4
2014,291410,Duelyst,4
2014,292120,FINAL FANTASY® XIII,4
2014,293010,,4
2014,296470,Mount Your Friends,4
2014,298110,Far Cry® 4,4
2014,298600,Lovely Planet,4
2014,300380,Road Redemption,4
2014,301970,Screencheat,4
2014,303390,Dead Bits,4
2014,304030,ArcheAge,4
2014,322920,theHunter: Primal,4
2014,323850,Move or Die,4
2014,326460,ShellShock Live,4
2014,327410,A Bird Story,4
2014,327890,I am Bread,4
2014,353130,Time of Dragons,4
2014,375230,,4
2014,385730,WWE 2K16,4
2014,391730,Crashlands,4
2014,407530,ARK: Survival Of The Fittest,4
2014,409710,BioShock™ Remastered,4
2014,410320,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,4
2014,413410,Danganronpa: Trigger Happy Havoc,4
2014,422970,Devil Daggers,4
2014,428690,Youtubers Life,4
2014,432020,What's under your blanket !?,4
2014,435870,Fallout 4 - Automatron,4
2014,435881,Fallout 4 Far Harbor,4
2014,438490,,4
2014,444560,,4
2014,449800,,4
2014,459820,Crush Crush,4
2014,20,Team Fortress Classic,3
2014,280,Half-Life: Source,3
2014,340,Half-Life 2: Lost Coast,3
2014,1520,DEFCON,3
2014,2600,Vampire: The Masquerade - Bloodlines,3
2014,4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",3
2014,8400,Geometry Wars: Retro Evolved,3
2014,9870,,3
2014,10150,Prototype™,3
2014,15320,IL-2 Sturmovik: 1946,3
2014,17300,Crysis,3
2014,17500,Zombie Panic! Source,3
2014,20510,S.T.A.L.K.E.R.: Clear Sky,3
2014,21100,F.E.A.R. 3,3
2014,22000,World of Goo,3
2014,24840,Medal of Honor: Airborne,3
2014,24980,Mass Effect 2,3
